logFC	PValue	gene	cko	con
-0.0673696552456629	0.8732756966276735	Etv3	1135	1163
-0.0111694377061658	0.9794846898827106	Prkcsh	2432	2591
0.05765388806425696	0.8883926385699895	Elavl3	20735	23170
0.1862208620375398	0.677004136979559	Rab3b	203	248
0.3600871572626563	0.5338368311826921	Fcgrt	29	40
-0.17115531610086554	0.6829979269719194	Nosip	990	944
0.14674650195363623	0.7254354258173666	Pih1d1	1108	1317
0.01823588205658775	0.9648405467232988	Rps11	10147	11033
-0.05603317171251462	0.8920514335540689	Supt5	5556	5738
0.4181774575406028	0.32295699895437296	Dll3	368	528
0.05601401076985865	0.8936940289459929	Paf1	1670	1864
-0.13861806395584478	0.739404851109796	Timm50	1457	1421
-0.18132924681740784	0.6761411002929223	Med29	376	356
0.06884064364548607	0.8689161144667523	Bicd1	1871	2107
0.00612683247002914	0.9892589592901948	Ncstn	2416	2605
-0.05630843683908408	0.8920954582321138	Pex19	3102	3203
-0.40122443600838	0.44564390272072474	Phyhip	64	52
-0.25875662931451743	0.5343648424206084	Impdh1	1286	1154
0.2039066968171332	0.6477971571604894	Dusp3	245	303
-0.1480457478874407	0.8132348519916414	Prodh	64	62
-0.00540986233111632	0.9916641341590512	Ess2	1278	1367
0.11984841744837524	0.7731312587656737	Slc25a1	1686	1967
0.0623821728934652	0.8825680242946231	Dgcr6	1156	1296
-0.2147960345895028	0.6014269439802513	Ddr1	8856	8193
-0.17789923464869883	0.829260991223501	Ier3	39	37
0.00255560277237032	0.9972428511022357	Klc4	1244	1338
0.05743671368671481	0.8969918105888923	Ercc1	631	705
0.02080217317817735	1	As3mt	56	61
-0.0420770989936188	0.9202781263090292	Homer3	1846	1925
-0.04955014205367748	0.9051272497085712	Crtc1	2994	3106
0.13190915586660096	0.7553003291280599	Rnf215	748	880
0.08074989920780737	0.887296132095362	Sec14l2	59	67
-0.13044464441652603	0.7841704923584303	Aven	156	153
-3.266145143897387	0.02156654828628966	Cp	10	1
0.07220205548584777	0.8706917456382841	Crot	497	561
-0.13383596454476457	0.7500870456056257	Rps6ka1	512	501
0.25976137908537983	0.591837761629513	Calb2	105	135
-0.05873010302451572	0.8866769345258698	Snrnp200	7493	7724
0.09969145566720704	0.8120638421513573	Ciao1	1143	1315
-0.02078885737805273	0.963943558282224	Taf6l	669	708
0.13015217070605437	0.7617159600757448	Insig2	577	678
-0.13971322301868622	0.735443540569336	Kpna6	2869	2796
-0.19614078614770591	0.6736404751295934	Man1a	143	134
-0.2037743922860306	0.6334015020568764	Itpkc	590	550
0.04446523114464749	0.9194443191779	Coq8b	550	609
-0.0220302256039571	0.9582199592513052	Brd8	3032	3206
-0.06736266901208351	0.87217270904325	Kif20a	1621	1661
-0.08454866604317188	0.8389314503000029	Farsa	2073	2099
0.03903283256361511	0.9313999638619088	Gcdh	611	674
-0.02108661751022211	0.959474147523295	Mast2	6646	7032
-0.15896345171971538	0.7437015302079244	Dnase2a	130	125
0.11618015530178448	0.7818775793615782	Rad23a	1014	1180
-0.03019612039951384	0.9415682130040062	Calr	12991	13659
-0.05057335854377881	0.9056574250813448	Syce2	600	622
0.11569956282111772	0.7810071394574504	Nfat5	1592	1852
-0.094128452020179	0.8232070023975004	Nob1	1028	1034
0.2163675619381396	0.841170611441232	Nqo1	8	10
0.07250681073898825	0.8617195152992735	Ppfia3	2062	2328
-0.20196651262098067	0.6281785156355834	Gys1	1231	1149
-0.1461683303065814	0.7233220596061523	Ruvbl2	3457	3354
0.2367473150127464	0.8954138285769294	Lin7b	15	19
-0.11728556692552872	0.7783435504183818	Bax	1572	1556
-0.01883121173628036	0.9656779656896116	Tfam	1356	1437
0.18707849073889668	0.651046270171664	Zfp81	2240	2738
-0.06169165721085148	0.8824857648094797	Efnb3	2020	2078
-0.00526973300859986	0.9911545145164689	Mmd	1993	2132
0.07342869948638828	0.8891787435672107	Hlf	131	148
-0.08422013256607046	0.8454212207839544	Fam162a	705	714
-0.10154130088075694	0.804782025468737	Rpl8	15965	15976
-0.05544955439802213	0.9000640957202554	Grm3	181	187
0.1135873895896862	0.7838081252878029	Ssbp2	2506	2911
-0.24548147686320199	0.5910305101633816	Fancl	180	163
0.19385663517948068	0.6393718301019091	Brinp2	2144	2633
0.02913289675027043	0.9471419284805932	Gstm5	879	963
0.23996211766342648	0.5676743278287343	Gstm7	709	899
-0.44335433367573424	0.2928419182930141	Stat3	727	574
0.08862954666460736	0.9999999999999976	Stat5a	7	8
0.23441845114821172	0.58760075837424	Cavin1	323	408
0.08331856467471681	0.8453575805814082	Map3k11	800	910
3.7262417437197893e-4	0.9999087594013976	Akt2	4301	4619
0.01748136920805228	0.9689317979790972	Dnaja3	1049	1140
0.06282169303081658	0.8821836955159919	Hmox2	1021	1145
-0.01655182975141755	0.9690839931812252	Cdip1	2410	2558
-0.05492325059101969	0.904280421414781	Map3k20	477	493
0.0357715625770757	0.9324391823250564	Cwc15	1789	1969
2.732305720081965	0.00786477280471941	Col5a3	2	15
-0.07492590912620319	0.8556259410518582	Dnmt1	7660	7808
-0.10463046435458696	0.8041630290004333	Ppan	683	682
-0.12386356929347855	0.7781563350864923	Angptl2	340	335
0.0277939015522781	0.9465308181628944	Cacna1e	5902	6460
0.21953648253250616	0.5960366227434798	Cacna1b	1831	2289
-0.06047588544177271	0.9101168380102956	Trmt10a	203	209
0.4787691454088876	0.2557914399646265	Etv1	540	808
-0.08912232961712604	0.8424126253889666	Kifc2	322	325
0.07460677650016173	0.856069994314491	Psap	10234	11571
0.01346602006981514	0.9761717490100524	Ikbkg	1266	1372
0.01456609900878336	0.9810196457950529	Wars2	272	295
-0.2681927182713098	0.5236239028944069	Atn1	599	534
-0.08645336529116421	0.8342285459647686	Phb2	4015	4060
0.17721317037668477	0.7373064807928686	Ptpn6	56	68
-0.1179461172801122	0.7813892064016105	Eno2	752	744
-0.12798635700422725	0.7582914033837015	Emg1	1715	1685
0.02171544860093736	0.96555416340572	Lpcat3	378	412
0.0606603526820766	0.8852859779176337	Atp6v1f	1386	1552
-0.13622525299731514	0.7458906372525023	Clcn5	866	846
0.0479157821101556	0.9080486958214709	Clcn3	3539	3928
-0.4043599111641163	0.3366977597017044	Hif3a	662	537
0.32762333854298736	0.4346400542315652	Pde1c	662	892
-0.14310237116771823	0.7316166952637247	Utp20	1334	1297
0.14217428108559818	0.7303327462674933	9330159F19Rik	3738	4429
0.01052054247807554	0.980152427316776	Cul3	4772	5161
0.1486722621619195	0.7342344733483592	Sst	226	269
0.8067479312798699	0.3274131952819905	Il11	9	17
0.1051374801747184	0.7993510474393654	Large1	2900	3349
-0.11227190823044832	0.7887247337602907	Ddx56	1188	1180
0.004975588348699	0.9918032183886848	Tmed4	1900	2047
-0.5164718428130031	0.3186457788058266	Col26a1	68	51
-0.1091671355483354	0.8046655538563748	Bid	216	215
0.07001021714956134	0.8685653051269143	Ralb	669	754
-0.12143979514926788	0.7682419112813533	Ppp1cc	5146	5079
0.01809862142152356	0.9674190026960094	Dnajb11	1181	1284
-0.19316397480929615	0.6524058776871712	Tbccd1	591	555
0.07510670368440864	0.8902636534028255	Clec11a	61	69
0.20280378525783285	0.6267024532267326	Zfp324	1086	1342
0.22987133178221275	0.5786437724321496	Gab2	1918	2415
0.02099193940625112	0.9594980083961128	Coro1c	9911	10797
0.13188364969175745	0.7493192794465987	Tax1bp1	3480	4094
-0.03879702613170577	0.9261429618571112	Ndrg2	2391	2499
0.12354983422206368	0.7742641325965907	Mettl17	442	517
-0.42460874009395183	0.3054257401460651	Arhgef40	2079	1663
0.09095212926166792	0.8323866383259068	Pnpla6	843	964
-0.115011171154502	0.7840420595155873	Mcoln1	928	920
-0.06805447125264318	0.8703291346177037	Arhgef18	2026	2075
-0.01220289232763766	0.9774064751019864	Pkn2	2600	2768
1.2429480009711666	0.03366401114750365	Cd33	20	51
0.1854629322642904	0.6639258535633298	Etfb	362	442
-0.16901955191294546	0.6888731790111747	Stxbp2	688	657
-0.04872381895221193	0.9116413820115116	Sgce	579	601
0.06655028947064796	0.8753197312177474	Chn2	965	1085
-0.4897063308755729	0.26489968684843923	Wwox	276	211
0.03521880419738213	0.9349221891641744	Slbp	1028	1131
0.6704613736642505	0.39285638790119	Aqp1	14	24
-0.4288841575501471	0.3187366673482663	Arid3b	395	315
0.2984236428557627	0.5006592315997914	Cnn2	234	309
-0.14269638051582215	0.7318868220656382	Polr2e	1493	1452
-0.05149009128886735	0.9014582004444794	Myo9b	2860	2963
-0.00125224829810101	1	Hdac9	770	826
0.6242831329540502	0.5162923166619419	Ly9	6	10
0.01447917805404966	1	Adgre1	71	77
-0.2106638703778308	0.7181239542874254	Mtfp1	69	64
0.0124720528300542	0.9778320419110628	Rab23	1422	1540
0.11123284499229442	0.7879790069135323	Rab11a	2830	3282
-0.0945246872051788	0.8222439250291071	Eif2b2	1079	1085
-0.01085291096464245	0.979750421806976	Dlst	3414	3638
-0.02002594950876526	1	Pgf	51	54
0.1153768349875326	0.7794164899592217	Ulk2	5348	6220
-0.0114205590268582	0.9812665405827812	Dgkq	859	915
0.16395883693027985	0.7626006396165166	Grap	64	77
0.06888257136466351	0.8737860139877246	Chmp2b	531	598
0.00226017661453814	0.9979546537665132	Plod3	1168	1256
-0.06210246889769803	0.8816451777490432	Ap1s1	2076	2135
0.01884825669134279	0.9641535791941366	Srpk1	3862	4201
-1.8440522702503903	0.21713778948430504	Pax3	7	2
-0.03370010931428396	0.9363028754608468	Lbr	1944	2039
-3.049323855415891	4.537260926446637e-10	Crabp2	317	41
-0.13757548300225678	0.7376993264816587	Nes	15461	15090
0.113950436786177	0.8006462750272915	Bcan	247	287
0.02179148557057865	0.9586878204600754	Prcc	3000	3270
-0.1871197068848633	0.6619238489202228	Rrnad1	509	480
-0.10072841377878251	0.8065741550370424	Hdgf	8782	8793
0.1310413891195606	0.9999999999999994	Slc25a18	17	20
-0.07582730820189287	0.8556413107298722	Thop1	1927	1963
0.04205351595051119	0.9250350064071948	Apba3	664	734
0.48581685363606864	0.28862935795726175	Matk	127	191
-0.07874779690045869	0.8508765127400284	Pias4	1444	1468
0.09510318914533412	0.821749621563546	Map2k1	899	1031
0.00935687021879348	0.9823946394571148	Sgta	4898	5293
5.565398159521463	0.04096458480476239	Nmrk2	0	6
-0.07357562244547104	0.8618719676821881	Tmem242	1036	1057
-0.117553304617094	0.7852114415810783	Dtx2	675	668
-0.6370566052651269	0.4507550702901718	Hspb1	16	11
-0.653565838726892	0.20277353690158412	Rasa4	66	45
0.19183899848889335	0.646632838874049	Syt5	910	1116
0.1346182046289824	0.7429605582117726	Hnrnpa2b1	26905	31712
-0.00546594392406904	0.9999999999999998	Ccdc130	273	292
0.23155002648744225	0.5936803649423217	Mri1	376	474
0.08145092800456595	0.8433702921888231	Prkacb	5558	6314
0.5406410758204809	0.24959774488808364	Sgsh	80	125
0.27820794780958763	0.5030326880084852	Chd5	1278	1664
0.04891345988029923	0.9246908647233524	Cstb	271	301
-0.02279591775773277	0.9579028059808564	Sh2b2	1443	1525
-0.01087742835880565	0.9797513379528726	Pex5	3232	3444
0.03179262404444683	0.9414739198068376	Jkamp	1035	1136
0.14324253988207336	0.8560588275029517	Cd44	43	51
0.05629028582731933	0.895205838880033	Slc1a2	885	988
-0.07792590114369743	0.8529980766235126	Eif2ak4	1221	1242
0.05433145962583442	0.8955761438106881	Wdr1	3996	4455
0.47432699065974593	0.6532242711363183	Slc2a9	6	9
0.42341070059360514	0.45576362910572155	Ccn4	34	49
0.5926672595707456	0.15159754228139777	Ndrg1	2665	4315
-0.2936282784940024	0.4891625083168839	Man2b1	556	487
-0.49118870366163053	0.3080335490016902	Klf5	93	71
-0.08369241552237955	0.847491404362345	Wdr83	533	540
-0.05477309448469294	0.8939578590744373	Prdx2	19667	20329
-0.0763629057722647	0.852887306089988	Polr2a	7593	7732
-0.08621008993258057	0.8350057600961986	Senp3	3164	3200
-0.05362298095585703	0.8978970666520321	Plekha8	2059	2130
-0.10700930834163334	0.7994874350843281	Spc25	966	963
0.2952477851340796	0.5321996402501783	Dnah2	107	141
-0.37237364855327904	0.5637252247934597	Ripk4	35	29
-0.02996169898114699	0.9437962581376907	Ufd1	1667	1753
0.06035762321431546	0.8862087222262692	Zfp287	778	871
0.02573955255968342	0.9512245312006348	Letm1	2581	2821
-0.00191353883594606	0.9966946595050298	Ubqln1	6548	7021
0.5998187044373756	0.28510973696853387	Fgfr4	27	44
0.09858357040226204	0.8111167327977978	Cadm3	4412	5072
-0.01130884228011903	0.9793114817700488	Txn2	2252	2399
0.3937425432337162	0.49367324263075935	Slc1a6	34	48
0.18883191868414329	0.647092640312547	Slc1a3	3369	4123
0.08425336655438481	0.8415641536422696	Crbn	1020	1161
0.02512762225673208	0.9524908214597024	Msh6	2421	2645
0.05634372368219559	0.8914499918183776	Fbxo11	5420	6051
-1.0884723717531064	0.2711970454608011	Mlxipl	14	7
-0.00148742656943066	0.9994664990944644	Tbl2	1144	1227
-0.01054533069337763	0.983361079833992	Bud23	805	858
0.3665623535346661	0.3791683738965896	Nid1	929	1286
-0.21037592744740952	0.61052380538478	Mcm5	2971	2757
-0.4013984568474695	0.4279474034316505	Hmox1	80	65
0.00825660344985936	0.9841228848785996	Mprip	15660	16910
-0.20873911670409936	0.6115633115050083	Cic	10948	10171
0.02119316736012941	0.9597020717778748	Pafah1b3	3473	3784
1.9703928357221152	0.04399131061728773	Il27ra	3	13
-0.04910137816948214	0.905629539539134	Prkaca	4161	4318
-0.21465037432783585	0.6169095927624546	Asf1b	294	272
-0.10152754983866152	0.8079857930875889	Ddx39a	1443	1444
-0.09831881804005146	0.8134598075118865	Dnajb1	1711	1716
-0.10073766355141012	1	Msh4	7	7
-0.1038267258286996	0.8047407682155701	Usp40	1108	1107
0.05627723083504767	0.8939762112845402	Kbtbd4	1246	1391
0.012430419917177	0.9761330252587628	Celf1	9560	10353
0.03173778094805805	0.9409161934303516	Ndufs3	1302	1429
-0.1991790053580012	0.6296792889002095	Por	2963	2771
-0.14359658391565225	0.7267845357799048	Igf1r	11867	11534
-0.00987479722432459	0.98139625101668	Insr	4824	5144
0.1761449310601616	0.9999999999999988	Atp4a	14	17
-0.07851012084621674	0.8484410683173208	Trim28	18163	18468
-0.05010126517497977	0.9040888425441064	Ube2m	2945	3054
-0.3955744772462211	0.3568490303593701	Adcy9	348	284
0.17667006391504014	0.6680939917063522	Mef2c	4257	5166
0.09043627480948269	0.827153858300689	Ctr9	2725	3115
0.07983374797011977	0.8457368336752727	Eif4g2	58792	66714
0.6947058035073314	0.23136974621034856	Irag1	27	47
0.09648293795360562	0.8160621463514744	Pcyt1a	2285	2623
-0.16225266460307777	0.6958090802579707	Zfp592	1874	1798
-0.06533146173788508	0.8747393090802262	Psmd4	3254	3339
-0.01993128438230686	0.9999999999999988	Tmod4	17	18
0.02864135051258013	0.946065064151476	Snx6	1912	2094
-0.02691139083779444	0.9582438057901538	Mthfd2	446	470
-0.2859417998363418	0.48775688048605914	Kit	4607	4057
-0.1120633187091664	0.7896302705183538	Tomm40l	1062	1055
2.003545414180706	0.09471684252109586	Apoa2	2	9
-0.06942103096615689	0.8680965706257883	Pan2	1723	1763
-0.02080878520364858	0.95996338658361	Cs	7412	7844
0.7790387468431152	0.1286078938984829	Ampd3	45	83
-0.00834594183902084	0.9855754205198052	Bcas2	1586	1693
5.565398159521463	0.04096458480476239	Sh2d1a	0	6
-0.01376969498700807	0.9738255905289364	Ctcf	4948	5262
0.10042319600717368	0.818423474436195	Pard6a	417	480
-0.11271164105608364	0.7881758897913643	Tfap4	710	705
-0.1303965939859449	0.752133342751356	Ranbp1	3607	3538
1.3039037243037517	0.05756363194204773	Cd247	12	32
-0.4878109086343513	0.24511809077498148	Rfx5	738	565
0.05744822093148779	0.8894561183512844	Psmb4	4596	5135
0.14812187596910006	0.7228385631149916	Slc30a4	1133	1348
-0.3479641817859248	0.6058066495714409	Sqor	19	16
0.02352095163938955	0.9577840152513952	Bloc1s6	909	992
-0.01660787791101512	0.9701099855655928	Metap1	1271	1349
-0.30471652190624077	0.4781342896077409	Gpr108	321	279
0.1043617751676862	0.8012006698543346	Rsl1d1	2341	2702
0.01505007587260949	0.9708916627840478	Apc	18406	19969
0.16775612670620807	0.6848729910623143	Reep5	2509	3026
0.04110982508304411	0.9216484957905776	Ergic3	2407	2659
-0.04033558753544526	0.9256370575371624	Uqcc1	908	948
0.0210696135540754	0.9597970629670896	Ncoa2	4125	4494
0.09200031578295764	0.8231558828357808	Nr2c2	7142	8173
-0.2863356667313436	0.5010018909293636	Nr2c1	376	331
-0.07633706146180982	0.8549937294330677	Smpd4	1692	1723
0.02835198351839366	0.951117919639009	Pex1	537	588
-0.09973090309070584	0.8111202748173205	Otx1	1546	1549
0.03206434746534149	0.9384073747591276	Kctd20	4704	5164
-1.4782103851855506	0.2742675647338015	Itgae	8	3
0.00678747318526062	0.9943901696786094	Ctns	470	507
-0.02228806071661746	1	P2rx5	35	37
0.37542494385884345	0.5255314770754491	Shpk	33	46
-0.1954458278043676	0.644728834273521	Ephb3	609	571
-0.10239362683193876	0.862727456591439	Tuft1	90	90
-0.2180686620570537	0.5994604488583843	Rcn1	1650	1523
0.05118555279920495	0.9033403999150692	Trap1	1423	1583
0.03337610669942518	0.9373216475900548	Naa60	1569	1724
0.14154323241760644	0.7772186730548388	1700037C18Rik	103	122
0.04602138999511773	0.9219740817071952	Ankrd13d	295	327
-1.07029481416964	0.5433303771991781	Tyrp1	6	3
-0.04760717584772842	0.9082366135654184	Tpr	5901	6130
0.13845134998265424	0.7401437757978826	Odr4	759	897
-0.1827651983215494	0.6625906775401064	Dhx34	998	944
0.13541115316972027	0.75211824823451	Kptn	368	434
0.01568258902498166	0.9709219159784565	Napa	2143	2326
0.02027297018106963	0.9641990088681256	Sra1	664	723
-0.05374028674925614	0.8981779172276512	Atp5g1	1628	1684
0.06806843708676139	0.8725848487626606	Snf8	932	1049
-0.04532163543264389	0.913529920024482	Tbcb	2472	2572
0.096718483299948	0.8179516684781333	Inpp5k	1060	1217
-0.04761890340319515	0.9082497362144216	Crkl	5593	5810
0.191518624439453	0.6704807339758098	Eps8l1	168	206
-0.11348901181728686	0.7840279177771016	Clint1	2643	2623
0.05148711282525523	0.908448735722852	Cdkal1	568	632
0.42148093072248577	0.4539631450598423	Htra1	41	59
-0.08568848086862928	0.8367147067407383	Zbtb17	2129	2154
0.32935205809899903	0.49608603391583805	Fam131c	83	112
0.21105845710163232	0.6681325709821507	Fblim1	107	133
-1.625725216172736	0.3258686520559293	Epor	6	2
0.18254347425838177	0.7314931710835145	Ccdc159	64	78
0.0507746129135208	0.9037649055280476	Mob1b	1650	1835
1.0305352165227892	0.0785653618759129	Vax1	20	44
-0.00117927998071632	0.9982469850351592	Atp6v1b2	5015	5380
-0.04932467210011086	0.9056268797641752	Eps15l1	2848	2955
-0.24548147686320199	0.5910305101633816	Tep1	180	163
-0.06197152995759134	0.882009009430904	Ttc5	1964	2020
-0.01741722139499212	0.9689608398706296	Osgep	1086	1152
-0.04625741957069029	0.9115083162507666	Aamp	2891	3006
-0.2272422101493159	0.7561223465452319	Tmbim1	36	33
0.04102258813780451	0.9212485582247602	Arpc2	3890	4297
-0.20930615365440972	0.6112299583790473	Kmt2b	5551	5155
-0.29032618048966646	0.9999999999999976	Upk1a	8	7
-0.15712305105770608	0.7075643054865042	Tmem147	1050	1011
-0.05096199497180773	0.9013633531027552	Rps9	15277	15833
-0.02649230473176669	0.956195983002406	Tfpt	425	448
-0.7862394972539248	0.20726406905458425	Susd2	29	18
0.17931463223449967	0.7846964360752837	Ggt5	37	45
0.27446998579479054	0.7508694479554887	Ggt1	20	26
-0.0941328250186117	0.8199771332092097	Crip2	3254	3273
-0.3032847765975193	0.6057755608187991	Crip1	46	40
0.08035897377799996	0.8469231634622382	Cbfa2t3	1931	2192
-0.1448623731815685	0.7277950665761719	Fbln1	1556	1511
0.10664016205547786	0.7960391135404331	Pgrmc1	4121	4764
-0.5301612935127049	0.2618152529648586	Gcat	109	81
0.4521283017178449	0.3020764609939168	Tek	194	285
-0.14601477574013727	0.7511301461033164	Elovl1	168	163
-0.03553977805676755	0.9342161308399362	Med8	1073	1124
-0.2377912600659892	0.6235290414470558	Hyi	78	71
-0.13636004874717342	0.742001822315694	Cdc20	2373	2318
-0.5664253430526199	0.18148645602592717	Adamts4	589	427
0.30878289412951093	0.7161160098566257	Nectin4	9	12
0.03195232284373915	0.940409917496475	Pfdn2	1351	1483
-0.0772788085824484	0.8522776030155266	Rnf114	2605	2651
-0.00429991668130754	0.9943031041818454	C330007P06Rik	1036	1109
0.39510463789490774	0.38165309710046225	Neurl1a	131	185
-0.08984649733675307	0.8292455019187029	Srm	1812	1828
-0.15293826145539974	0.7720980656601821	Epha2	87	84
-0.1881548334306387	0.6486533158914856	Rbm14	3141	2960
0.680029452122729	0.3761800221531587	Actn3	11	19
0.05664686941321952	0.8957230783315351	Zdhhc24	420	469
-0.02156686800877211	0.9608852653745588	Bbs1	1126	1191
